CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
2641.0,,cercapersone,fabbricazione,"cercapersone, fabbricazione",fabbricazione di cercapersone,26.30.09,"cercapersone, fabbricazione"
2642.0,,citofoni,fabbricazione,"citofoni, fabbricazione",fabbricazione di citofoni,26.30.09,"citofoni, fabbricazione"
2643.0,,fax,fabbricazione,"fax, fabbricazione",fabbricazione di fax,26.30.09,"fax, fabbricazione"
2644.0,,gateway moduli di adattamento,fabbricazione,"gateway moduli di adattamento, fabbricazione",fabbricazione di gateway moduli di adattamento,26.30.09,"gateway moduli di adattamento, fabbricazione"
2645.0,,modem apparecchiature di supporto per le telecomunicazioni,fabbricazione,"modem apparecchiature di supporto per le telecomunicazioni, fabbricazione",fabbricazione di modem apparecchiature di supporto per le telecomunicazioni,26.30.09,"modem apparecchiature di supporto per le telecomunicazioni, fabbricazione"
2646.0,,router instradatori,fabbricazione,"router instradatori, fabbricazione",fabbricazione di router instradatori,26.30.09,"router instradatori, fabbricazione"
2647.0,,segreterie telefoniche,fabbricazione,"segreterie telefoniche, fabbricazione",fabbricazione di segreterie telefoniche,26.30.09,"segreterie telefoniche, fabbricazione"
2648.0,,smart watch,fabbricazione,"smart watch, fabbricazione",fabbricazione di smart watch,26.30.09,"smart watch, fabbricazione"
2649.0,,telefoni,fabbricazione,"telefoni, fabbricazione",fabbricazione di telefoni,26.30.09,"telefoni, fabbricazione"
2650.0,,telefoni cellulari,fabbricazione,"telefoni cellulari, fabbricazione",fabbricazione di telefoni cellulari,26.30.09,"telefoni cellulari, fabbricazione"
2651.0,,telefoni cordless,fabbricazione,"telefoni cordless, fabbricazione",fabbricazione di telefoni cordless,26.30.09,"telefoni cordless, fabbricazione"
2652.0,,console per videogiochi,fabbricazione,"console per videogiochi, fabbricazione",fabbricazione di console per videogiochi,26.40.01,"console per videogiochi, fabbricazione"
2654.0,,amplificatori per strumenti musicali,fabbricazione,"amplificatori per strumenti musicali, fabbricazione",fabbricazione di amplificatori per strumenti musicali,26.40.09,"amplificatori per strumenti musicali, fabbricazione"
2655.0,,apparecchiature audio,fabbricazione,"apparecchiature audio, fabbricazione",fabbricazione di apparecchiature audio,26.40.09,"apparecchiature audio, fabbricazione"
2656.0,,apparecchiature per karaoke,fabbricazione,"apparecchiature per karaoke, fabbricazione",fabbricazione di apparecchiature per karaoke,26.40.09,"apparecchiature per karaoke, fabbricazione"
2657.0,,apparecchiature per la registrazione,fabbricazione,"apparecchiature per la registrazione, fabbricazione",fabbricazione di apparecchiature per la registrazione,26.40.09,"apparecchiature per la registrazione, fabbricazione"
2658.0,,apparecchiature per la registrazione videoregistratori,fabbricazione,"apparecchiature per la registrazione videoregistratori, fabbricazione",fabbricazione di apparecchiature per la registrazione videoregistratori,26.40.09,"apparecchiature per la registrazione videoregistratori, fabbricazione"
2659.0,,apparecchiature stereo,fabbricazione,"apparecchiature stereo, fabbricazione",fabbricazione di apparecchiature stereo,26.40.09,"apparecchiature stereo, fabbricazione"
2660.0,,casse acustiche sistemi altoparlanti,fabbricazione,"casse acustiche sistemi altoparlanti, fabbricazione",fabbricazione di casse acustiche sistemi altoparlanti,26.40.09,"casse acustiche sistemi altoparlanti, fabbricazione"
2661.0,,cuffie,fabbricazione,"cuffie, fabbricazione",fabbricazione di cuffie,26.40.09,"cuffie, fabbricazione"
2662.0,,display schermi per televisori,fabbricazione,"display schermi per televisori, fabbricazione",fabbricazione di display schermi per televisori,26.40.09,"display schermi per televisori, fabbricazione"
2663.0,,impianti di amplificazione del suono sistemi di diffusione sonora,fabbricazione,"impianti di amplificazione del suono sistemi di diffusione sonora, fabbricazione",fabbricazione di impianti di amplificazione del suono sistemi di diffusione sonora,26.40.09,"impianti di amplificazione del suono sistemi di diffusione sonora, fabbricazione"
2664.0,,jukebox,fabbricazione,"jukebox, fabbricazione",fabbricazione di jukebox,26.40.09,"jukebox, fabbricazione"
2665.0,,lettori multimediali ottici con sistema di lettura ottica,fabbricazione,"lettori multimediali ottici con sistema di lettura ottica, fabbricazione",fabbricazione di lettori multimediali ottici con sistema di lettura ottica,26.40.09,"lettori multimediali ottici con sistema di lettura ottica, fabbricazione"
2666.0,,microfoni,fabbricazione,"microfoni, fabbricazione",fabbricazione di microfoni,26.40.09,"microfoni, fabbricazione"
2667.0,,monitor,fabbricazione,"monitor, fabbricazione",fabbricazione di monitor,26.40.09,"monitor, fabbricazione"
2669.0,,ricevitori radio,fabbricazione,"ricevitori radio, fabbricazione",fabbricazione di ricevitori radio,26.40.09,"ricevitori radio, fabbricazione"
2670.0,,televisori,fabbricazione,"televisori, fabbricazione",fabbricazione di televisori,26.40.09,"televisori, fabbricazione"
2671.0,,video per home theater,fabbricazione,"video per home theater, fabbricazione",fabbricazione di video per home theater,26.40.09,"video per home theater, fabbricazione"
2672.0,,videocamere per uso domestico,fabbricazione,"videocamere per uso domestico, fabbricazione",fabbricazione di videocamere per uso domestico,26.40.09,"videocamere per uso domestico, fabbricazione"
2673.0,,visori audio,fabbricazione,"visori audio, fabbricazione",fabbricazione di visori audio,26.40.09,"visori audio, fabbricazione"
2674.0,,visori per realtà virtuale,fabbricazione,"visori per realtà virtuale, fabbricazione",fabbricazione di visori per realtà virtuale,26.40.09,"visori per realtà virtuale, fabbricazione"
2675.0,,rilevatori di incendio,fabbricazione,"rilevatori di incendio, fabbricazione",fabbricazione di rilevatori di incendio,26.51.11,"rilevatori di incendio, fabbricazione"
2676.0,,sistemi antifurto,fabbricazione,"sistemi antifurto, fabbricazione",fabbricazione di sistemi antifurto,26.51.11,"sistemi antifurto, fabbricazione"
2677.0,,sistemi di allarme antifurto,fabbricazione,"sistemi di allarme antifurto, fabbricazione",fabbricazione di sistemi di allarme antifurto,26.51.11,"sistemi di allarme antifurto, fabbricazione"
2678.0,,altre apparecchiature da laboratorio per la misurazione,fabbricazione,"altre apparecchiature da laboratorio per la misurazione, fabbricazione",fabbricazione di altre apparecchiature da laboratorio per la misurazione,26.51.12,"altre apparecchiature da laboratorio per la misurazione, fabbricazione"
2679.0,,apparecchi di misurazione,fabbricazione,"apparecchi di misurazione, fabbricazione",fabbricazione di apparecchi di misurazione,26.51.12,"apparecchi di misurazione, fabbricazione"
2680.0,,apparecchiature per il controllo automatico di elettrodomestici,fabbricazione,"apparecchiature per il controllo automatico di elettrodomestici, fabbricazione",fabbricazione di apparecchiature per il controllo automatico di elettrodomestici,26.51.12,"apparecchiature per il controllo automatico di elettrodomestici, fabbricazione"
2682.0,,apparecchiature per l'analisi delle emissioni di autoveicoli,fabbricazione,"apparecchiature per l'analisi delle emissioni di autoveicoli, fabbricazione",fabbricazione di apparecchiature per l'analisi delle emissioni di autoveicoli,26.51.12,"apparecchiature per analisi delle emissioni di autoveicoli, fabbricazione"
2683.0,,bilance da laboratorio,fabbricazione,"bilance da laboratorio, fabbricazione",fabbricazione di bilance da laboratorio,26.51.12,"bilance da laboratorio, fabbricazione"
2684.0,,contatori a mano manuali,fabbricazione,"contatori a mano manuali, fabbricazione",fabbricazione di contatori a mano manuali,26.51.12,"contatori a mano manuali, fabbricazione"
2685.0,,contatori di consumo,fabbricazione,"contatori di consumo, fabbricazione",fabbricazione di contatori di consumo,26.51.12,"contatori di consumo, fabbricazione"
2686.0,,contatori di flusso,fabbricazione,"contatori di flusso, fabbricazione",fabbricazione di contatori di flusso,26.51.12,"contatori di flusso, fabbricazione"
2688.0,,incubatrici,fabbricazione,"incubatrici, fabbricazione",fabbricazione di incubatrici,26.51.12,"incubatrici, fabbricazione"
2689.0,,microscopi elettronici,fabbricazione,"microscopi elettronici, fabbricazione",fabbricazione di microscopi elettronici,26.51.12,"microscopi elettronici, fabbricazione"
2690.0,,misuratori,fabbricazione,"misuratori, fabbricazione",fabbricazione di misuratori,26.51.12,"misuratori, fabbricazione"
2691.0,,misuratori pneumatici,fabbricazione,"misuratori pneumatici, fabbricazione",fabbricazione di misuratori pneumatici,26.51.12,"misuratori pneumatici, fabbricazione"
2692.0,,poligrafi,fabbricazione,"poligrafi, fabbricazione",fabbricazione di poligrafi,26.51.12,"poligrafi, fabbricazione"
2693.0,,rilevatori di fiamma,fabbricazione,"rilevatori di fiamma, fabbricazione",fabbricazione di rilevatori di fiamma,26.51.12,"rilevatori di fiamma, fabbricazione"
2694.0,,rivelatori di mine,fabbricazione,"rivelatori di mine, fabbricazione",fabbricazione di rivelatori di mine,26.51.12,"rivelatori di mine, fabbricazione"
2695.0,,spettrometri,fabbricazione,"spettrometri, fabbricazione",fabbricazione di spettrometri,26.51.12,"spettrometri, fabbricazione"
2696.0,,strumenti da disegno,fabbricazione,"strumenti da disegno, fabbricazione",fabbricazione di strumenti da disegno,26.51.12,"strumenti da disegno, fabbricazione"
2697.0,,strumenti di controllo ambientale,fabbricazione,"strumenti di controllo ambientale, fabbricazione",fabbricazione di strumenti di controllo ambientale,26.51.12,"strumenti di controllo ambientale, fabbricazione"
2698.0,,strumenti di controllo dei limiti idronici,fabbricazione,"strumenti di controllo dei limiti idronici, fabbricazione",fabbricazione di strumenti di controllo dei limiti idronici,26.51.12,"strumenti di controllo dei limiti idronici, fabbricazione"
2699.0,,strumenti di monitoraggio,fabbricazione,"strumenti di monitoraggio, fabbricazione",fabbricazione di strumenti di monitoraggio,26.51.12,"strumenti di monitoraggio, fabbricazione"
2700.0,,strumenti per analisi del sangue,fabbricazione,"strumenti per analisi del sangue, fabbricazione",fabbricazione di strumenti per analisi del sangue,26.51.12,"strumenti per analisi del sangue, fabbricazione"
2701.0,,strumenti per analisi di laboratorio,fabbricazione,"strumenti per analisi di laboratorio, fabbricazione",fabbricazione di strumenti per analisi di laboratorio,26.51.12,"strumenti per analisi di laboratorio, fabbricazione"
2702.0,,termometri a liquidi,fabbricazione,"termometri a liquidi, fabbricazione",fabbricazione di termometri a liquidi,26.51.12,"termometri a liquidi, fabbricazione"
2703.0,,apparecchi per radar,fabbricazione,"apparecchi per radar, fabbricazione",fabbricazione di apparecchi per radar,26.51.20,"apparecchi per radar, fabbricazione"
2704.0,,apparecchiature di misurazione,fabbricazione,"apparecchiature di misurazione, fabbricazione",fabbricazione di apparecchiature di misurazione,26.51.20,"apparecchiature di misurazione, fabbricazione"
2705.0,,apparecchiature di ricerca,fabbricazione,"apparecchiature di ricerca, fabbricazione",fabbricazione di apparecchiature di ricerca,26.51.20,"apparecchiature di ricerca, fabbricazione"
2706.0,,apparecchiature di rilevamento,fabbricazione,"apparecchiature di rilevamento, fabbricazione",fabbricazione di apparecchiature di rilevamento,26.51.20,"apparecchiature di rilevamento, fabbricazione"
2707.0,,attrezzature aeronautiche,fabbricazione,"attrezzature aeronautiche, fabbricazione",fabbricazione di attrezzature aeronautiche,26.51.20,"attrezzature aeronautiche, fabbricazione"
2708.0,,boe sonore,fabbricazione,"boe sonore, fabbricazione",fabbricazione di boe sonore,26.51.20,"boe sonore, fabbricazione"
2709.0,,dispositivi gps,fabbricazione,"dispositivi gps, fabbricazione",fabbricazione di dispositivi gps,26.51.20,"dispositivi gps, fabbricazione"
2710.0,,radar,fabbricazione,"radar, fabbricazione",fabbricazione di radar,26.51.20,"radar, fabbricazione"
2711.0,,registratori di volo,fabbricazione,"registratori di volo, fabbricazione",fabbricazione di registratori di volo,26.51.20,"registratori di volo, fabbricazione"
2712.0,,rilevatori di movimento,fabbricazione,"rilevatori di movimento, fabbricazione",fabbricazione di rilevatori di movimento,26.51.20,"rilevatori di movimento, fabbricazione"
2713.0,,sensori,fabbricazione,"sensori, fabbricazione",fabbricazione di sensori,26.51.20,"sensori, fabbricazione"
2715.0,,strumenti di rilevazione meteorologica,fabbricazione,"strumenti di rilevazione meteorologica, fabbricazione",fabbricazione di strumenti di rilevazione meteorologica,26.51.20,"strumenti di rilevazione meteorologica, fabbricazione"
2716.0,,strumenti per motori per aeromobili,fabbricazione,"strumenti per motori per aeromobili, fabbricazione",fabbricazione di strumenti per motori per aeromobili,26.51.20,"strumenti per motori per aeromobili, fabbricazione"
2717.0,,strumenti per navigazione,fabbricazione,"strumenti per navigazione, fabbricazione",fabbricazione di strumenti per navigazione,26.51.20,"strumenti per navigazione, fabbricazione"
2718.0,,casse per orologi,fabbricazione,"casse per orologi, fabbricazione",fabbricazione di casse per orologi,26.52.00,"casse per orologi, fabbricazione"
2719.0,,casse per orologi di qualsiasi materiale,fabbricazione,"casse per orologi di qualsiasi materiale, fabbricazione",fabbricazione di casse per orologi di qualsiasi materiale,26.52.00,"casse per orologi di qualsiasi materiale, fabbricazione"
2720.0,,lancette,fabbricazione,"lancette, fabbricazione",fabbricazione di lancette,26.52.00,"lancette, fabbricazione"
2721.0,,orologi,fabbricazione,"orologi, fabbricazione",fabbricazione di orologi,26.52.00,"orologi, fabbricazione"
2722.0,,orologi da cruscotto,fabbricazione,"orologi da cruscotto, fabbricazione",fabbricazione di orologi da cruscotto,26.52.00,"orologi da cruscotto, fabbricazione"
2723.0,,orologi di qualsiasi tipo,fabbricazione,"orologi di qualsiasi tipo, fabbricazione",fabbricazione di orologi di qualsiasi tipo,26.52.00,"orologi di qualsiasi tipo, fabbricazione"
2724.0,,parchimetri,fabbricazione,"parchimetri, fabbricazione",fabbricazione di parchimetri,26.52.00,"parchimetri, fabbricazione"
2725.0,,parti in movimento di qualsiasi tipo di orologio,fabbricazione,"parti in movimento di qualsiasi tipo di orologio, fabbricazione",fabbricazione di parti in movimento di qualsiasi tipo di orologio,26.52.00,"parti in movimento di qualsiasi tipo di orologio, fabbricazione"
2726.0,,pietre,fabbricazione,"pietre, fabbricazione",fabbricazione di pietre,26.52.00,"pietre, fabbricazione"
2727.0,,platine,fabbricazione,"platine, fabbricazione",fabbricazione di platine,26.52.00,"platine, fabbricazione"
2728.0,,quadranti,fabbricazione,"quadranti, fabbricazione",fabbricazione di quadranti,26.52.00,"quadranti, fabbricazione"
2729.0,,registratori marcatori elettronici di ora,fabbricazione,"registratori marcatori elettronici di ora, fabbricazione",fabbricazione di registratori marcatori elettronici di ora,26.52.00,"registratori marcatori elettronici di ora, fabbricazione"
2730.0,,serrature con blocco orario,fabbricazione,"serrature con blocco orario, fabbricazione",fabbricazione di serrature con blocco orario,26.52.00,"serrature con blocco orario, fabbricazione"
2731.0,,temporizzatori,fabbricazione,"temporizzatori, fabbricazione",fabbricazione di temporizzatori,26.52.00,"temporizzatori, fabbricazione"
2732.0,,temporizzatori di processo,fabbricazione,"temporizzatori di processo, fabbricazione",fabbricazione di temporizzatori di processo,26.52.00,"temporizzatori di processo, fabbricazione"
2733.0,,altre attrezzature a raggi per usi medico-diagnostici,fabbricazione,"altre attrezzature a raggi per usi medico-diagnostici, fabbricazione",fabbricazione di altre attrezzature a raggi per usi medico-diagnostici,26.60.01,"altre attrezzature a raggi per usi medico diagnostici, fabbricazione"
2734.0,,apparecchi acustici,fabbricazione,"apparecchi acustici, fabbricazione",fabbricazione di apparecchi acustici,26.60.01,"apparecchi acustici, fabbricazione"
2735.0,,apparecchiature a raggi alfa,fabbricazione,"apparecchiature a raggi alfa, fabbricazione",fabbricazione di apparecchiature a raggi alfa,26.60.01,"apparecchiature a raggi alfa, fabbricazione"
2736.0,,apparecchiature elettromedicali ed elettroterapeutiche,fabbricazione,"apparecchiature elettromedicali ed elettroterapeutiche, fabbricazione",fabbricazione di apparecchiature elettromedicali ed elettroterapeutiche,26.60.01,"apparecchiature elettromedicali ed elettroterapeutiche, fabbricazione"
2737.0,,apparecchiature medicali laser,fabbricazione,"apparecchiature medicali laser, fabbricazione",fabbricazione di apparecchiature medicali laser,26.60.01,"apparecchiature medicali laser, fabbricazione"
2738.0,,apparecchiature mediche a ultrasuoni,fabbricazione,"apparecchiature mediche a ultrasuoni, fabbricazione",fabbricazione di apparecchiature mediche a ultrasuoni,26.60.01,"apparecchiature mediche a ultrasuoni, fabbricazione"
2739.0,,apparecchiature mediche endoscopiche,fabbricazione,"apparecchiature mediche endoscopiche, fabbricazione",fabbricazione di apparecchiature mediche endoscopiche,26.60.01,"apparecchiature mediche endoscopiche, fabbricazione"
2740.0,,apparecchiature per irradiazione per usi medici,fabbricazione,"apparecchiature per irradiazione per usi medici, fabbricazione",fabbricazione di apparecchiature per irradiazione per usi medici,26.60.01,"apparecchiature per irradiazione per usi medici, fabbricazione"
2741.0,,apparecchiature per risonanza magnetica,fabbricazione,"apparecchiature per risonanza magnetica, fabbricazione",fabbricazione di apparecchiature per risonanza magnetica,26.60.01,"apparecchiature per risonanza magnetica, fabbricazione"
2742.0,,dispositivi per la respirazione artificiale o per la respirazione terapeutica,fabbricazione,"dispositivi per la respirazione artificiale o per la respirazione terapeutica, fabbricazione",fabbricazione di dispositivi per la respirazione artificiale o per la respirazione terapeutica,26.60.01,"dispositivi per la respirazione artificiale o per la respirazione terapeutica, fabbricazione"
2743.0,,elettrocardiografi,fabbricazione,"elettrocardiografi, fabbricazione",fabbricazione di elettrocardiografi,26.60.01,"elettrocardiografi, fabbricazione"
2744.0,,pacemaker,fabbricazione,"pacemaker, fabbricazione",fabbricazione di pacemaker,26.60.01,"pacemaker, fabbricazione"
2745.0,,scanner pet,fabbricazione,"scanner pet, fabbricazione",fabbricazione di scanner pet,26.60.01,"scanner pet, fabbricazione"
2746.0,,scanner tc,fabbricazione,"scanner tc, fabbricazione",fabbricazione di scanner tc,26.60.01,"scanner tc, fabbricazione"
2747.0,,apparecchiature per irradiazione per usi non medici,fabbricazione,"apparecchiature per irradiazione per usi non medici, fabbricazione",fabbricazione di apparecchiature per irradiazione per usi non medici,26.60.02,"apparecchiature per irradiazione per usi non medici, fabbricazione"
2748.0,,apparecchiature per l'irradiazione di alimenti,fabbricazione,"apparecchiature per l'irradiazione di alimenti, fabbricazione",fabbricazione di apparecchiature per l'irradiazione di alimenti,26.60.02,"apparecchiature per irradiazione di alimenti, fabbricazione"
2749.0,,tubi per l'irradiazione,fabbricazione,"tubi per l'irradiazione, fabbricazione",fabbricazione di tubi per l'irradiazione,26.60.02,"tubi per irradiazione, fabbricazione"
2750.0,,apparecchiature di posizionamento ottico,fabbricazione,"apparecchiature di posizionamento ottico, fabbricazione",fabbricazione di apparecchiature di posizionamento ottico,26.70.11,"apparecchiature di posizionamento ottico, fabbricazione"
2751.0,,assemblaggi laser,fabbricazione,"assemblaggi laser, fabbricazione",fabbricazione di assemblaggi laser,26.70.11,"assemblaggi laser, fabbricazione"
2752.0,,binocoli,fabbricazione,"binocoli, fabbricazione",fabbricazione di binocoli,26.70.11,"binocoli, fabbricazione"
2753.0,,elementi ottici,fabbricazione,"elementi ottici, fabbricazione",fabbricazione di elementi ottici,26.70.11,"elementi ottici, fabbricazione"
2754.0,,lenti,fabbricazione,"lenti, fabbricazione",fabbricazione di lenti,26.70.11,"lenti, fabbricazione"
2755.0,,microscopi ottici,fabbricazione,"microscopi ottici, fabbricazione",fabbricazione di microscopi ottici,26.70.11,"microscopi ottici, fabbricazione"
2756.0,,mirini ottici per armi,fabbricazione,"mirini ottici per armi, fabbricazione",fabbricazione di mirini ottici per armi,26.70.11,"mirini ottici per armi, fabbricazione"
2757.0,,prismi,fabbricazione,"prismi, fabbricazione",fabbricazione di prismi,26.70.11,"prismi, fabbricazione"
2758.0,,specchi ottici,fabbricazione,"specchi ottici, fabbricazione",fabbricazione di specchi ottici,26.70.11,"specchi ottici, fabbricazione"
2759.0,,strumenti ottici di ingrandimento,fabbricazione,"strumenti ottici di ingrandimento, fabbricazione",fabbricazione di strumenti ottici di ingrandimento,26.70.11,"strumenti ottici di ingrandimento, fabbricazione"
2760.0,,strumenti ottici di precisione,fabbricazione,"strumenti ottici di precisione, fabbricazione",fabbricazione di strumenti ottici di precisione,26.70.11,"strumenti ottici di precisione, fabbricazione"
2761.0,,telescopi,fabbricazione,"telescopi, fabbricazione",fabbricazione di telescopi,26.70.11,"telescopi, fabbricazione"
2762.0,,utensili ottici di precisione,fabbricazione,"utensili ottici di precisione, fabbricazione",fabbricazione di utensili ottici di precisione,26.70.11,"utensili ottici di precisione, fabbricazione"
2763.0,,apparecchiature antincendio,fabbricazione,"apparecchiature antincendio, fabbricazione",fabbricazione di apparecchiature antincendio,26.70.12,"apparecchiature antincendio, fabbricazione"
2764.0,,attrezzature ottiche di misurazione,fabbricazione,"attrezzature ottiche di misurazione, fabbricazione",fabbricazione di attrezzature ottiche di misurazione,26.70.12,"attrezzature ottiche di misurazione, fabbricazione"
2765.0,,comparatori ottici,fabbricazione,"comparatori ottici, fabbricazione",fabbricazione di comparatori ottici,26.70.12,"comparatori ottici, fabbricazione"
2766.0,,esposimetri,fabbricazione,"esposimetri, fabbricazione",fabbricazione di esposimetri,26.70.12,"esposimetri, fabbricazione"
2767.0,,telemetri,fabbricazione,"telemetri, fabbricazione",fabbricazione di telemetri,26.70.12,"telemetri, fabbricazione"
2768.0,,dischi ottici non registrati,fabbricazione,"dischi ottici non registrati, fabbricazione",fabbricazione di dischi ottici non registrati,26.70.20,"dischi ottici non registrati, fabbricazione"
2769.0,,nastri magnetici audio,fabbricazione,"nastri magnetici audio, fabbricazione",fabbricazione di nastri magnetici audio,26.70.20,"nastri magnetici audio, fabbricazione"
2770.0,,supporti magnetici,fabbricazione,"supporti magnetici, fabbricazione",fabbricazione di supporti magnetici,26.70.20,"supporti magnetici, fabbricazione"
2771.0,,apparecchiature fotografiche,fabbricazione,"apparecchiature fotografiche, fabbricazione",fabbricazione di apparecchiature fotografiche,26.70.30,"apparecchiature fotografiche, fabbricazione"
2772.0,,fotocamere a pellicola,fabbricazione,"fotocamere a pellicola, fabbricazione",fabbricazione di fotocamere a pellicola,26.70.30,"fotocamere a pellicola, fabbricazione"
2773.0,,obiettivi per macchine fotografiche,fabbricazione,"obiettivi per macchine fotografiche, fabbricazione",fabbricazione di obiettivi per macchine fotografiche,26.70.30,"obiettivi per macchine fotografiche, fabbricazione"
2774.0,,proiettori di filmati,fabbricazione,"proiettori di filmati, fabbricazione",fabbricazione di proiettori di filmati,26.70.30,"proiettori di filmati, fabbricazione"
2776.0,,proiettori per lucidi,fabbricazione,"proiettori per lucidi, fabbricazione",fabbricazione di proiettori per lucidi,26.70.30,"proiettori per lucidi, fabbricazione"
2778.0,,attuatori lineari elettrici,fabbricazione,"attuatori lineari elettrici, fabbricazione",fabbricazione di attuatori lineari elettrici,27.11.00,"attuatori lineari elettrici, fabbricazione"
2781.0,,generatori di potenza,fabbricazione,"generatori di potenza, fabbricazione",fabbricazione di generatori di potenza,27.11.00,"generatori di potenza, fabbricazione"
2782.0,,generatori solari,fabbricazione,"generatori solari, fabbricazione",fabbricazione di generatori solari,27.11.00,"generatori solari, fabbricazione"
2783.0,,gruppi elettrogeni,fabbricazione,"gruppi elettrogeni, fabbricazione",fabbricazione di gruppi elettrogeni,27.11.00,"gruppi elettrogeni, fabbricazione"
2784.0,,gruppi elettrogeni con motore primario,fabbricazione,"gruppi elettrogeni con motore primario, fabbricazione",fabbricazione di gruppi elettrogeni con motore primario,27.11.00,"gruppi elettrogeni con motore primario, fabbricazione"
2785.0,,inverter,fabbricazione,"inverter, fabbricazione",fabbricazione di inverter,27.11.00,"inverter, fabbricazione"
2788.0,,raddrizzatori,fabbricazione,"raddrizzatori, fabbricazione",fabbricazione di raddrizzatori,27.11.00,"raddrizzatori, fabbricazione"
2789.0,,regolatori di trasmissione,fabbricazione,"regolatori di trasmissione, fabbricazione",fabbricazione di regolatori di trasmissione,27.11.00,"regolatori di trasmissione, fabbricazione"
2790.0,,sottostazioni di trasformatori per la distribuzione di energia elettrica,fabbricazione,"sottostazioni di trasformatori per la distribuzione di energia elettrica, fabbricazione",fabbricazione di sottostazioni di trasformatori per la distribuzione di energia elettrica,27.11.00,"sottostazioni di trasformatori per la distribuzione di energia elettrica, fabbricazione"
2791.0,,trasformatori di distribuzione elettrici,fabbricazione,"trasformatori di distribuzione elettrici, fabbricazione",fabbricazione di trasformatori di distribuzione elettrici,27.11.00,"trasformatori di distribuzione elettrici, fabbricazione"
2792.0,,trasformatori elettrici,fabbricazione,"trasformatori elettrici, fabbricazione",fabbricazione di trasformatori elettrici,27.11.00,"trasformatori elettrici, fabbricazione"
2793.0,,trasformatori per saldatura ad arco,fabbricazione,"trasformatori per saldatura ad arco, fabbricazione",fabbricazione di trasformatori per saldatura ad arco,27.11.00,"trasformatori per saldatura ad arco, fabbricazione"
2795.0,,rotori in fabbrica,riavvolgimento,"rotori in fabbrica, riavvolgimento",riavvolgimento di rotori in fabbrica,27.11.00,"rotori in fabbrica, riavvolgimento"
2796.0,,apparecchiature di commutazione di potenza,fabbricazione,"apparecchiature di commutazione di potenza, fabbricazione",fabbricazione di apparecchiature di commutazione di potenza,27.12.00,"apparecchiature di commutazione di potenza, fabbricazione"
2797.0,,fusibili elettrici,fabbricazione,"fusibili elettrici, fabbricazione",fabbricazione di fusibili elettrici,27.12.00,"fusibili elettrici, fabbricazione"
2798.0,,interruttori elettrici,fabbricazione,"interruttori elettrici, fabbricazione",fabbricazione di interruttori elettrici,27.12.00,"interruttori elettrici, fabbricazione"
2799.0,,limitatori di sovraccarico per la distribuzione dei livelli di voltaggio,fabbricazione,"limitatori di sovraccarico per la distribuzione dei livelli di voltaggio, fabbricazione",fabbricazione di limitatori di sovraccarico per la distribuzione dei livelli di voltaggio,27.12.00,"limitatori di sovraccarico per la distribuzione dei livelli di voltaggio, fabbricazione"
2800.0,,linee per quadri di controllo elettrici,fabbricazione,"linee per quadri di controllo elettrici, fabbricazione",fabbricazione di linee per quadri di controllo elettrici,27.12.00,"linee per quadri di controllo elettrici, fabbricazione"
2801.0,,quadri elettrici per la distribuzione dell'energia elettrica,fabbricazione,"quadri elettrici per la distribuzione dell'energia elettrica, fabbricazione",fabbricazione di quadri elettrici per la distribuzione dell'energia elettrica,27.12.00,"quadri elettrici per la distribuzione energia elettrica, fabbricazione"
2802.0,,relè elettrici,fabbricazione,"relè elettrici, fabbricazione",fabbricazione di relè elettrici,27.12.00,"relè elettrici, fabbricazione"
2803.0,,sezionatori interruttori di potenza,fabbricazione,"sezionatori interruttori di potenza, fabbricazione",fabbricazione di sezionatori interruttori di potenza,27.12.00,"sezionatori interruttori di potenza, fabbricazione"
2804.0,,accumulatori,fabbricazione,"accumulatori, fabbricazione",fabbricazione di accumulatori,27.20.00,"accumulatori, fabbricazione"
2805.0,,batterie,fabbricazione,"batterie, fabbricazione",fabbricazione di batterie,27.20.00,"batterie, fabbricazione"
2806.0,,batterie a liquido,fabbricazione,"batterie a liquido, fabbricazione",fabbricazione di batterie a liquido,27.20.00,"batterie a liquido, fabbricazione"
2807.0,,batterie a secco,fabbricazione,"batterie a secco, fabbricazione",fabbricazione di batterie a secco,27.20.00,"batterie a secco, fabbricazione"
2808.0,,batterie ad acido di piombo,fabbricazione,"batterie ad acido di piombo, fabbricazione",fabbricazione di batterie ad acido di piombo,27.20.00,"batterie ad acido di piombo, fabbricazione"
2809.0,,batterie al litio,fabbricazione,"batterie al litio, fabbricazione",fabbricazione di batterie al litio,27.20.00,"batterie al litio, fabbricazione"
2810.0,,batterie nicad,fabbricazione,"batterie nicad, fabbricazione",fabbricazione di batterie nicad,27.20.00,"batterie nicad, fabbricazione"
2811.0,,batterie nimh,fabbricazione,"batterie nimh, fabbricazione",fabbricazione di batterie nimh,27.20.00,"batterie nimh, fabbricazione"
2812.0,,batterie per veicoli,fabbricazione,"batterie per veicoli, fabbricazione",fabbricazione di batterie per veicoli,27.20.00,"batterie per veicoli, fabbricazione"
2813.0,,coperture,fabbricazione,"coperture, fabbricazione",fabbricazione di coperture,27.20.00,"coperture, fabbricazione"
